src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
azure:qatarcentral,PREMIUM,Standard_D32_v5,aws:eu-central-2,PREMIUM,m5.8xlarge,64,5,azure:qatarcentral:PREMIUM_aws:eu-central-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_aws:eu-central-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_aws:eu-central-2:PREMIUM.stderr,1274418855.3610737,1050221552.6358739,2.95037175352602,True
aws:me-south-1,PREMIUM,m5.8xlarge,gcp:europe-north1-a,PREMIUM,n2-standard-32,64,5,aws:me-south-1:PREMIUM_gcp:europe-north1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_gcp:europe-north1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_gcp:europe-north1-a:PREMIUM.stderr,5303483722.5339,3837921886.415541,5.603502538173898,True
aws:ap-northeast-2,PREMIUM,m5.8xlarge,gcp:australia-southeast2-a,PREMIUM,n2-standard-32,64,5,aws:ap-northeast-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-2:PREMIUM_gcp:australia-southeast2-a:PREMIUM.stderr,5206391673.849785,3691136585.1186266,5.001997567599855,True
azure:westeurope,PREMIUM,Standard_D32_v5,gcp:us-west1-a,PREMIUM,n2-standard-32,64,5,azure:westeurope:PREMIUM_gcp:us-west1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_gcp:us-west1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westeurope:PREMIUM_gcp:us-west1-a:PREMIUM.stderr,8655995894.478004,6945113998.219413,5.62370454438589,True
gcp:us-central1-a,PREMIUM,n2-standard-32,gcp:southamerica-west1-a,PREMIUM,n2-standard-32,64,5,gcp:us-central1-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-central1-a:PREMIUM_gcp:southamerica-west1-a:PREMIUM.stderr,27198276117.979145,23040682064.41371,11.606092834848713,True
azure:centralindia,PREMIUM,Standard_D32_v5,gcp:europe-west3-a,PREMIUM,n2-standard-32,64,5,azure:centralindia:PREMIUM_gcp:europe-west3-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:europe-west3-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:centralindia:PREMIUM_gcp:europe-west3-a:PREMIUM.stderr,11212788521.18728,9029986571.957401,6.82224445042789,True
azure:norwayeast,PREMIUM,Standard_D32_v5,gcp:asia-south1-a,PREMIUM,n2-standard-32,64,5,azure:norwayeast:PREMIUM_gcp:asia-south1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_gcp:asia-south1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:norwayeast:PREMIUM_gcp:asia-south1-a:PREMIUM.stderr,7925171772.798899,6254281153.259033,5.335512014381773,True
aws:ap-southeast-3,PREMIUM,m5.8xlarge,azure:switzerlandnorth,PREMIUM,Standard_D32_v5,64,5,aws:ap-southeast-3:PREMIUM_azure:switzerlandnorth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_azure:switzerlandnorth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-3:PREMIUM_azure:switzerlandnorth:PREMIUM.stderr,5121023248.762984,3544382642.1382847,4.642716284234837,True
azure:westus,PREMIUM,Standard_D32_v5,aws:sa-east-1,PREMIUM,m5.8xlarge,64,5,azure:westus:PREMIUM_aws:sa-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:sa-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:sa-east-1:PREMIUM.stderr,5728256481.372965,4163183838.0035434,4.5562221802225205,True
gcp:europe-west2-a,PREMIUM,n2-standard-32,azure:southafricanorth,PREMIUM,Standard_D32_v5,64,5,gcp:europe-west2-a:PREMIUM_azure:southafricanorth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:PREMIUM_azure:southafricanorth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:PREMIUM_azure:southafricanorth:PREMIUM.stderr,6737721215.868958,4731043326.3029175,4.568987538018828,True
azure:koreacentral,PREMIUM,Standard_D32_v5,azure:eastus2,PREMIUM,Standard_D32_v5,64,5,azure:koreacentral:PREMIUM_azure:eastus2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:koreacentral:PREMIUM_azure:eastus2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:koreacentral:PREMIUM_azure:eastus2:PREMIUM.stderr,14245100754.564758,10251827208.75323,6.767018330131321,True
aws:eu-central-1,PREMIUM,m5.8xlarge,aws:ap-east-1,PREMIUM,m5.8xlarge,64,5,aws:eu-central-1:PREMIUM_aws:ap-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:ap-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-central-1:PREMIUM_aws:ap-east-1:PREMIUM.stderr,5303383302.684222,3254127851.477896,4.68854917073461,True
aws:eu-south-2,PREMIUM,m5.8xlarge,gcp:asia-south2-a,PREMIUM,n2-standard-32,64,5,aws:eu-south-2:PREMIUM_gcp:asia-south2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-2:PREMIUM_gcp:asia-south2-a:PREMIUM.stderr,208613064.43419585,138773383.15548065,2.545820193140785,True
aws:ca-central-1,PREMIUM,m5.8xlarge,azure:eastasia,PREMIUM,Standard_D32_v5,64,5,aws:ca-central-1:PREMIUM_azure:eastasia:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_azure:eastasia:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ca-central-1:PREMIUM_azure:eastasia:PREMIUM.stderr,5221144367.155605,3058647939.6615157,4.991428737862956,True
gcp:me-west1-a,PREMIUM,n2-standard-32,azure:westus2,PREMIUM,Standard_D32_v5,64,5,gcp:me-west1-a:PREMIUM_azure:westus2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:me-west1-a:PREMIUM_azure:westus2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:me-west1-a:PREMIUM_azure:westus2:PREMIUM.stderr,8823108518.826586,4649235079.277739,4.515125943192233,True
aws:ap-south-1,PREMIUM,m5.8xlarge,aws:us-west-2,PREMIUM,m5.8xlarge,64,5,aws:ap-south-1:PREMIUM_aws:us-west-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-south-1:PREMIUM_aws:us-west-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-south-1:PREMIUM_aws:us-west-2:PREMIUM.stderr,5353277371.023396,2991523284.776904,4.43540344200548,True
aws:ap-northeast-1,PREMIUM,m5.8xlarge,azure:swedencentral,PREMIUM,Standard_D32_v5,64,5,aws:ap-northeast-1:PREMIUM_azure:swedencentral:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:swedencentral:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-northeast-1:PREMIUM_azure:swedencentral:PREMIUM.stderr,5153029448.545992,2851506695.488102,4.484126872547283,True
gcp:asia-southeast1-a,PREMIUM,n2-standard-32,gcp:us-east1-b,PREMIUM,n2-standard-32,64,5,gcp:asia-southeast1-a:PREMIUM_gcp:us-east1-b:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_gcp:us-east1-b:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:PREMIUM_gcp:us-east1-b:PREMIUM.stderr,18787166348.3411,14788930678.872772,5.646726259332432,True
gcp:us-west4-a,PREMIUM,n2-standard-32,azure:uaenorth,PREMIUM,Standard_D32_v5,64,5,gcp:us-west4-a:PREMIUM_azure:uaenorth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west4-a:PREMIUM_azure:uaenorth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west4-a:PREMIUM_azure:uaenorth:PREMIUM.stderr,8315115915.8875675,3703686341.0625806,3.833242132845595,True
aws:eu-west-3,PREMIUM,m5.8xlarge,gcp:asia-northeast3-a,PREMIUM,n2-standard-32,64,5,aws:eu-west-3:PREMIUM_gcp:asia-northeast3-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-west-3:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stderr,4961834742.85856,2786816808.594177,4.382311805512845,True
gcp:southamerica-east1-a,PREMIUM,n2-standard-32,gcp:asia-northeast2-a,PREMIUM,n2-standard-32,64,5,gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast2-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:PREMIUM_gcp:asia-northeast2-a:PREMIUM.stderr,15902329160.18028,12393402388.865225,5.555084352351627,True
azure:brazilsouth,PREMIUM,Standard_D32_v5,aws:af-south-1,PREMIUM,m5.8xlarge,64,5,azure:brazilsouth:PREMIUM_aws:af-south-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:brazilsouth:PREMIUM_aws:af-south-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:brazilsouth:PREMIUM_aws:af-south-1:PREMIUM.stderr,847631010.9927295,425639786.8219747,2.8539489995094023,True
aws:eu-south-1,PREMIUM,m5.8xlarge,aws:eu-north-1,PREMIUM,m5.8xlarge,64,5,aws:eu-south-1:PREMIUM_aws:eu-north-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_aws:eu-north-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-south-1:PREMIUM_aws:eu-north-1:PREMIUM.stderr,4979687417.25245,4609023127.282846,7.0350482973190385,True
azure:northcentralus,PREMIUM,Standard_D32_v5,azure:westus2,PREMIUM,Standard_D32_v5,64,5,azure:northcentralus:PREMIUM_azure:westus2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:westus2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:northcentralus:PREMIUM_azure:westus2:PREMIUM.stderr,17915102422.71278,14591260827.07927,12.246550976830624,True
aws:eu-west-1,PREMIUM,m5.8xlarge,aws:us-east-1,PREMIUM,m5.8xlarge,64,5,aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:eu-west-1:PREMIUM_aws:us-east-1:PREMIUM.stderr,4987080433.131785,4309819600.205804,5.6233521872658745,True
gcp:us-east4-a,PREMIUM,n2-standard-32,aws:eu-west-2,PREMIUM,m5.8xlarge,64,5,gcp:us-east4-a:PREMIUM_aws:eu-west-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-east4-a:PREMIUM_aws:eu-west-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-east4-a:PREMIUM_aws:eu-west-2:PREMIUM.stderr,5146151754.570347,4493927476.810407,3.953651773503469,True
azure:canadacentral,PREMIUM,Standard_D32_v5,gcp:europe-west1-b,PREMIUM,n2-standard-32,64,5,azure:canadacentral:PREMIUM_gcp:europe-west1-b:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_gcp:europe-west1-b:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:canadacentral:PREMIUM_gcp:europe-west1-b:PREMIUM.stderr,7833376342.124768,6823019851.641919,6.177257704187525,True
gcp:europe-west3-a,PREMIUM,n2-standard-32,aws:ca-central-1,PREMIUM,m5.8xlarge,64,5,gcp:europe-west3-a:PREMIUM_aws:ca-central-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_aws:ca-central-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:PREMIUM_aws:ca-central-1:PREMIUM.stderr,7152378740.486289,5780337024.09443,5.404920218041593,True
azure:australiaeast,PREMIUM,Standard_D32_v5,gcp:asia-southeast1-a,PREMIUM,n2-standard-32,64,5,azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:australiaeast:PREMIUM_gcp:asia-southeast1-a:PREMIUM.stderr,6923533918.97589,5980390364.143898,5.765758983341171,True
aws:me-south-1,PREMIUM,m5.8xlarge,azure:uksouth,PREMIUM,Standard_D32_v5,64,5,aws:me-south-1:PREMIUM_azure:uksouth:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_azure:uksouth:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:me-south-1:PREMIUM_azure:uksouth:PREMIUM.stderr,5091124295.42142,4029853001.2427444,5.656530653781993,True
aws:ap-southeast-2,PREMIUM,m5.8xlarge,aws:us-west-2,PREMIUM,m5.8xlarge,64,5,aws:ap-southeast-2:PREMIUM_aws:us-west-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_aws:us-west-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-southeast-2:PREMIUM_aws:us-west-2:PREMIUM.stderr,4771115423.252726,3659973277.408663,4.639512240324163,True
aws:ap-south-1,PREMIUM,m5.8xlarge,gcp:asia-northeast3-a,PREMIUM,n2-standard-32,64,5,aws:ap-south-1:PREMIUM_gcp:asia-northeast3-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-south-1:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/aws:ap-south-1:PREMIUM_gcp:asia-northeast3-a:PREMIUM.stderr,5092950169.815177,3858905202.81301,5.045025907859238,True
azure:qatarcentral,PREMIUM,Standard_D32_v5,azure:northeurope,PREMIUM,Standard_D32_v5,64,5,azure:qatarcentral:PREMIUM_azure:northeurope:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_azure:northeurope:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:qatarcentral:PREMIUM_azure:northeurope:PREMIUM.stderr,13121239773.548138,10954292778.809994,7.04866906996208,True
gcp:us-west4-a,PREMIUM,n2-standard-32,azure:eastasia,PREMIUM,Standard_D32_v5,64,5,gcp:us-west4-a:PREMIUM_azure:eastasia:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west4-a:PREMIUM_azure:eastasia:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west4-a:PREMIUM_azure:eastasia:PREMIUM.stderr,8844992737.388826,5372015643.6828,4.4887245846858175,True
gcp:us-west1-a,PREMIUM,n2-standard-32,gcp:europe-west4-a,PREMIUM,n2-standard-32,64,5,gcp:us-west1-a:PREMIUM_gcp:europe-west4-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west1-a:PREMIUM_gcp:europe-west4-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:us-west1-a:PREMIUM_gcp:europe-west4-a:PREMIUM.stderr,27135895145.461754,22856184336.949116,11.001404782471884,True
azure:westus,PREMIUM,Standard_D32_v5,aws:eu-central-2,PREMIUM,m5.8xlarge,64,5,azure:westus:PREMIUM_aws:eu-central-2:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:eu-central-2:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:westus:PREMIUM_aws:eu-central-2:PREMIUM.stderr,2200018401.243016,1709164536.5324488,3.3170657951260702,True
gcp:asia-south1-a,PREMIUM,n2-standard-32,gcp:europe-west6-a,PREMIUM,n2-standard-32,64,5,gcp:asia-south1-a:PREMIUM_gcp:europe-west6-a:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:PREMIUM_gcp:europe-west6-a:PREMIUM.stderr,26384290329.61912,22662269271.739666,11.326379942764957,True
azure:southafricanorth,PREMIUM,Standard_D32_v5,aws:eu-central-1,PREMIUM,m5.8xlarge,64,5,azure:southafricanorth:PREMIUM_aws:eu-central-1:PREMIUM,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:southafricanorth:PREMIUM_aws:eu-central-1:PREMIUM.stdout,/Users/shuL/Documents/Projects/copy/Provision/skyplane/data/logs/throughput_grid/2022.11.28_22.37_boa-oxidize-versace-prim_5s_64c/raw_iperf3_logs/azure:southafricanorth:PREMIUM_aws:eu-central-1:PREMIUM.stderr,1026196493.7823234,792789961.0962147,2.8756527113644283,True
